data_code,year,month,day,hour,minute,second,group_number,group_spot_number,projected_umbra,projected_whole_spot,corrected_projected_umbra,corrected_projected_whole_spot,heliographic_latitude,heliographic_longitude,lcm,position_angle,center_distance
s,2002,07,28,12,28,15,10044,35,1,-21,1,-21,-18.21,212.53,5.71,193.23,0.4144
s,2002,07,28,12,28,15,10044,36,7,-21,4,-21,-19.22,212.13,5.31,191.81,0.4287
s,2002,07,28,12,28,15,10044,37,0,4,0,2,-20.81,211.82,5.00,190.41,0.4522
s,2002,07,28,12,28,15,10044,38,4,-21,2,-21,-18.77,211.93,5.11,191.60,0.4211
s,2002,07,28,12,28,15,10044,39,0,1,0,1,-21.30,211.68,4.86,189.93,0.4594
s,2002,07,28,12,28,15,10044,40,2,-21,1,-21,-19.35,211.77,4.97,191.02,0.4296
s,2002,07,28,12,28,15,10044,41,0,2,0,1,-20.86,211.55,4.73,189.84,0.4523
s,2002,07,28,12,28,15,10044,42,2,4,1,3,-20.40,211.40,4.58,189.72,0.4448
s,2002,07,28,12,28,15,10044,43,0,1,0,0,-24.89,210.30,3.48,186.21,0.5108
s,2002,07,28,12,28,15,10044,44,0,1,0,0,-21.25,210.63,3.81,187.84,0.4561
s,2002,07,28,12,28,15,10044,45,1,4,1,3,-24.74,210.12,3.30,185.92,0.5082
s,2002,07,28,12,28,15,10044,46,0,3,0,2,-20.12,210.47,3.65,187.86,0.4382
s,2002,07,28,12,28,15,10044,47,0,1,0,0,-20.68,210.41,3.63,187.65,0.4469
s,2002,07,28,12,28,15,10044,48,0,1,0,1,-20.43,210.18,3.36,187.16,0.4425
s,2002,07,28,12,28,15,10044,49,0,1,0,0,-22.28,209.67,2.85,185.63,0.4702
s,2002,07,28,12,28,15,10044,50,0,1,0,1,-21.14,209.24,2.42,185.03,0.4519
s,2002,07,28,12,28,15,10044,51,0,2,0,1,-21.33,209.04,2.22,184.57,0.4546
s,2002,07,28,12,28,15,10044,52,0,1,0,1,-24.38,208.03,1.25,182.29,0.5006
s,2002,07,28,12,28,15,10044,53,1,9,1,5,-20.67,208.33,1.51,183.20,0.4436
s,2002,07,28,12,28,15,10044,54,0,1,0,0,-25.41,207.20,0.40,180.71,0.5159
s,2002,07,28,12,28,15,10044,55,0,0,0,0,-25.18,207.25,0.45,180.81,0.5123
s,2002,07,28,12,28,15,10044,56,2,13,1,8,-21.41,207.04,0.22,180.46,0.4545
s,2002,07,28,12,28,15,10044,57,3,177,1,102,-22.13,206.93,0.11,180.22,0.4657
s,2002,07,28,12,28,15,10044,58,0,2,0,1,-23.18,206.85,0.08,180.15,0.4819
s,2002,07,28,12,28,15,10044,59,0,1,0,1,-25.42,206.43,-0.39,179.32,0.5159
s,2002,07,28,12,28,15,10044,60,2,-57,1,-57,-22.41,206.78,-0.04,179.92,0.4700
s,2002,07,28,12,28,15,10044,61,3,-57,2,-57,-22.61,206.73,-0.09,179.83,0.4732
s,2002,07,28,12,28,15,10044,62,0,1,0,1,-23.50,206.47,-0.31,179.42,0.4869
s,2002,07,28,12,28,15,10044,63,2,-57,1,-57,-21.70,206.53,-0.29,179.41,0.4591
s,2002,07,28,12,28,15,10044,64,10,-57,6,-57,-22.35,206.26,-0.56,178.89,0.4693
s,2002,07,28,12,28,15,10044,65,0,1,0,0,-26.76,205.62,-1.18,178.03,0.5362
s,2002,07,28,12,28,15,10044,66,0,1,0,0,-26.57,205.65,-1.15,178.06,0.5334
s,2002,07,28,12,28,15,10044,67,3,-57,2,-57,-22.84,205.87,-0.95,178.16,0.4770
s,2002,07,28,12,28,15,10044,68,5,-57,3,-57,-22.50,205.96,-0.86,178.31,0.4716
s,2002,07,28,12,28,15,10044,69,0,1,0,0,-22.12,205.84,-0.94,178.13,0.4658
s,2002,07,28,12,28,15,10044,70,0,3,0,2,-23.19,205.51,-1.31,177.50,0.4826
s,2002,07,28,12,28,15,10044,71,1,372,1,214,-23.94,205.31,-1.51,177.19,0.4942
s,2002,07,28,12,28,15,10044,72,1,-71,1,-71,-24.04,205.21,-1.59,177.06,0.4957
s,2002,07,28,12,28,15,10044,73,0,1,0,1,-25.88,204.65,-2.15,176.29,0.5239
s,2002,07,28,12,28,15,10044,74,3,66,1,37,-20.98,205.12,-1.70,176.44,0.4487
s,2002,07,28,12,28,15,10044,75,3,-71,2,-71,-23.75,204.46,-2.34,175.63,0.4921
s,2002,07,28,12,28,15,10044,76,1,-74,0,-74,-20.67,204.84,-1.95,175.87,0.4440
s,2002,07,28,12,28,15,10044,77,1,9,0,5,-20.03,204.85,-1.97,175.71,0.4341
s,2002,07,28,12,28,15,10044,78,4,-74,2,-74,-20.79,204.72,-2.10,175.57,0.4461
s,2002,07,28,12,28,15,10044,79,2,-71,1,-71,-22.95,204.33,-2.45,175.28,0.4799
s,2002,07,28,12,28,15,10044,80,35,-71,20,-71,-23.65,204.04,-2.78,174.80,0.4911
s,2002,07,28,12,28,15,10044,81,0,5,0,3,-21.00,204.42,-2.38,175.04,0.4498
s,2002,07,28,12,28,15,10044,82,1,-74,1,-74,-20.25,204.46,-2.36,174.92,0.4379
s,2002,07,28,12,28,15,10044,83,2,17,1,10,-21.74,204.19,-2.63,174.69,0.4616
s,2002,07,28,12,28,15,10044,84,3,-83,2,-83,-21.49,204.24,-2.58,174.73,0.4576
s,2002,07,28,12,28,15,10044,85,0,3,0,2,-22.11,204.07,-2.75,174.51,0.4675
s,2002,07,28,12,28,15,10044,86,12,-71,7,-71,-23.47,203.66,-3.16,174.05,0.4888
s,2002,07,28,12,28,15,10044,87,0,1,0,1,-21.02,204.05,-2.75,174.28,0.4506
s,2002,07,28,12,28,15,10044,88,0,4,0,2,-21.57,203.73,-3.09,173.71,0.4596
s,2002,07,28,12,28,15,10044,89,0,2,0,1,-21.82,203.46,-3.31,173.33,0.4640
s,2002,07,28,12,28,15,10044,90,0,1,0,1,-25.83,202.42,-4.40,172.43,0.5264
s,2002,07,28,12,28,15,10044,91,0,2,0,1,-22.45,202.91,-3.86,172.43,0.4745
s,2002,07,28,12,28,15,10044,92,0,1,0,1,-21.66,202.38,-4.44,171.03,0.4638
s,2002,07,28,12,28,15,10045,1,1,109,1,66,6.11,241.84,35.02,272.79,0.5735
s,2002,07,28,12,28,15,10045,2,1,-1,1,-1,6.30,241.69,34.87,273.13,0.5712
s,2002,07,28,12,28,15,10045,3,7,-1,4,-1,5.94,241.48,34.66,272.49,0.5683
s,2002,07,28,12,28,15,10045,4,1,-1,0,-1,5.08,240.75,33.93,270.90,0.5583
s,2002,07,28,12,28,15,10045,5,0,1,0,0,4.65,240.68,33.90,270.13,0.5581
s,2002,07,28,12,28,15,10045,6,0,5,0,3,6.66,241.06,34.24,273.75,0.5622
s,2002,07,28,12,28,15,10045,7,0,3,0,2,5.46,240.14,33.32,271.56,0.5492
s,2002,07,28,12,28,15,10045,8,2,10,1,6,5.47,239.78,32.96,271.55,0.5438
s,2002,07,28,12,28,15,10045,9,0,1,0,1,4.95,239.48,32.70,270.59,0.5403
s,2002,07,28,12,28,15,10045,10,0,2,0,1,7.23,239.70,32.91,274.81,0.5430
s,2002,07,28,12,28,15,10045,11,0,1,0,0,4.74,238.23,31.41,270.07,0.5215
s,2002,07,28,12,28,15,10045,12,0,3,0,2,3.97,238.05,31.25,268.57,0.5197
s,2002,07,28,12,28,15,10045,13,0,2,0,2,4.87,238.15,31.38,270.33,0.5208
s,2002,07,28,12,28,15,10045,14,0,1,0,1,4.09,237.79,31.02,268.77,0.5161
s,2002,07,28,12,28,15,10045,15,0,2,0,1,4.96,237.85,31.06,270.46,0.5160
s,2002,07,28,12,28,15,10045,16,0,0,0,0,4.74,237.74,30.94,270.03,0.5144
s,2002,07,28,12,28,15,10045,17,0,2,0,1,4.54,237.56,30.77,269.62,0.5120
s,2002,07,28,12,28,15,10045,18,6,80,4,46,4.57,236.92,30.12,269.60,0.5023
s,2002,07,28,12,28,15,10045,19,5,-18,3,-18,4.27,236.62,29.80,268.97,0.4976
s,2002,07,28,12,28,15,10045,20,4,-18,2,-18,4.87,236.53,29.73,270.17,0.4960
s,2002,07,28,12,28,15,10045,21,0,1,0,1,5.76,236.54,29.72,271.97,0.4955
s,2002,07,28,12,28,15,10045,22,2,-18,1,-18,5.08,236.10,29.30,270.56,0.4894
s,2002,07,28,12,28,15,10045,23,2,-18,1,-18,5.36,236.03,29.21,271.12,0.4880
s,2002,07,28,12,28,15,10048,1,11,70,6,40,19.29,178.24,-28.58,61.09,0.5178
s,2002,07,28,12,28,15,10048,2,1,-1,1,-1,19.22,177.76,-29.04,61.54,0.5234
s,2002,07,28,12,28,15,10048,3,1,28,0,16,18.84,177.42,-29.38,62.44,0.5258
s,2002,07,28,12,28,15,10048,4,4,17,2,10,20.19,177.19,-29.63,60.24,0.5365
s,2002,07,28,12,28,15,10048,5,3,-3,2,-3,19.24,177.20,-29.62,61.89,0.5312
s,2002,07,28,12,28,15,10048,6,3,-3,2,-3,18.90,177.09,-29.73,62.56,0.5307
s,2002,07,28,12,28,15,10048,7,1,-4,0,-4,19.89,177.07,-29.73,60.83,0.5362
s,2002,07,28,12,28,15,10048,8,0,1,0,0,21.44,176.84,-29.95,58.34,0.5480
s,2002,07,28,12,28,15,10048,9,1,7,0,4,21.80,176.83,-29.97,57.76,0.5505
s,2002,07,28,12,28,15,10048,10,2,15,1,9,20.17,174.88,-31.94,61.76,0.5659
s,2002,07,28,12,28,15,10048,11,1,-10,0,-10,20.43,174.79,-32.01,61.37,0.5681
s,2002,07,28,12,28,15,10048,12,0,2,0,1,19.15,174.41,-32.41,63.72,0.5668
s,2002,07,28,12,28,15,10048,13,0,1,0,1,19.44,174.15,-32.67,63.38,0.5715
s,2002,07,28,12,28,15,10048,14,0,2,0,1,21.45,173.78,-32.99,60.29,0.5857
s,2002,07,28,12,28,15,10048,15,0,2,0,1,20.17,173.63,-33.18,62.47,0.5816
s,2002,07,28,12,28,15,10048,16,2,44,1,27,20.11,172.92,-33.90,62.95,0.5903
s,2002,07,28,12,28,15,10048,17,1,-16,1,-16,19.94,172.97,-33.80,63.18,0.5882
s,2002,07,28,12,28,15,10048,18,2,-16,1,-16,19.91,172.70,-34.10,63.37,0.5918
s,2002,07,28,12,28,15,10050,1,0,1,0,0,-9.54,196.52,-10.28,145.72,0.3137
s,2002,07,28,12,28,15,10050,2,0,2,0,1,-7.49,196.77,-10.05,142.24,0.2838
s,2002,07,28,12,28,15,10050,3,8,470,4,246,-7.84,195.95,-10.85,140.85,0.2967
s,2002,07,28,12,28,15,10050,4,2,-3,1,-3,-7.53,195.91,-10.91,140.03,0.2933
s,2002,07,28,12,28,15,10050,5,6,-3,3,-3,-7.05,195.85,-10.97,138.79,0.2879
s,2002,07,28,12,28,15,10050,6,5,-3,3,-3,-7.54,195.72,-11.08,139.62,0.2953
s,2002,07,28,12,28,15,10050,7,5,-3,2,-3,-7.18,195.66,-11.16,138.60,0.2916
s,2002,07,28,12,28,15,10050,8,60,-3,32,-3,-8.21,195.48,-11.34,140.41,0.3067
s,2002,07,28,12,28,15,10050,9,2,10,1,5,-6.97,194.52,-12.30,135.32,0.3019
s,2002,07,28,12,28,15,10050,10,0,2,0,1,-8.35,193.74,-13.03,136.73,0.3270
s,2002,07,28,12,28,15,10050,11,0,4,0,2,-8.06,193.74,-13.06,136.06,0.3238
s,2002,07,28,12,28,15,10050,12,0,1,0,0,-7.38,193.58,-13.19,134.24,0.3173
s,2002,07,28,12,28,15,10050,13,0,3,0,2,-7.11,193.40,-13.42,133.14,0.3170
s,2002,07,28,12,28,15,10050,14,0,2,0,1,-5.90,193.62,-13.18,130.71,0.3005
s,2002,07,28,12,28,15,10050,15,0,1,0,1,-6.20,193.52,-13.28,131.25,0.3052
s,2002,07,28,12,28,15,10050,16,0,1,0,1,-6.09,193.53,-13.27,130.98,0.3038
s,2002,07,28,12,28,15,10050,17,1,2,0,1,-8.60,193.02,-13.78,135.66,0.3385
s,2002,07,28,12,28,15,10050,18,0,9,0,5,-6.16,193.27,-13.50,130.68,0.3075
s,2002,07,28,12,28,15,10050,19,12,115,6,61,-5.94,192.92,-13.88,129.36,0.3099
s,2002,07,28,12,28,15,10050,20,1,123,1,66,-8.05,192.48,-14.34,133.34,0.3386
s,2002,07,28,12,28,15,10050,21,4,-19,2,-19,-5.88,192.69,-14.13,128.68,0.3125
s,2002,07,28,12,28,15,10050,22,3,-20,2,-20,-8.23,192.29,-14.51,133.40,0.3427
s,2002,07,28,12,28,15,10050,23,3,-20,2,-20,-8.00,192.26,-14.56,132.80,0.3407
s,2002,07,28,12,28,15,10050,24,4,-19,2,-19,-6.05,192.59,-14.21,128.95,0.3153
s,2002,07,28,12,28,15,10050,25,2,-20,1,-20,-7.51,192.27,-14.55,131.74,0.3352
s,2002,07,28,12,28,15,10050,26,0,1,0,0,-7.08,192.28,-14.49,130.86,0.3298
s,2002,07,28,12,28,15,10050,27,6,-20,3,-20,-7.97,192.02,-14.80,132.27,0.3433
s,2002,07,28,12,28,15,10050,28,3,-20,1,-20,-7.70,192.00,-14.82,131.62,0.3406
s,2002,07,28,12,28,15,10050,29,2,-20,1,-20,-8.14,191.78,-15.02,132.20,0.3479
s,2002,07,28,12,28,15,10050,30,0,1,0,0,-5.46,192.05,-14.75,126.43,0.3164
s,2002,07,28,12,28,15,10050,31,0,1,0,1,-6.70,191.62,-15.16,128.70,0.3342
s,2002,07,28,12,28,15,10050,32,4,-20,2,-20,-8.26,190.97,-15.85,130.92,0.3593
s,2002,07,28,12,28,15,10050,33,4,75,2,40,-6.46,191.21,-15.61,127.31,0.3376
s,2002,07,28,12,28,15,10050,34,0,0,0,0,-5.45,191.41,-15.37,125.27,0.3246
s,2002,07,28,12,28,15,10050,35,0,3,0,2,-4.79,191.16,-15.66,123.07,0.3224
s,2002,07,28,12,28,15,10050,36,3,-20,1,-20,-8.36,190.50,-16.32,130.31,0.3661
s,2002,07,28,12,28,15,10050,37,7,-33,4,-33,-6.45,190.75,-16.07,126.49,0.3436
s,2002,07,28,12,28,15,10050,38,0,1,0,1,-9.39,189.99,-16.83,131.54,0.3832
s,2002,07,28,12,28,15,10050,39,0,13,0,7,-8.77,190.07,-16.75,130.42,0.3758
s,2002,07,28,12,28,15,10050,40,10,-33,5,-33,-6.44,190.12,-16.70,125.39,0.3518
s,2002,07,28,12,28,15,10050,41,5,11,3,6,-9.14,189.58,-17.24,130.34,0.3855
s,2002,07,28,12,28,15,10050,42,6,306,3,165,-8.31,189.66,-17.16,128.77,0.3761
s,2002,07,28,12,28,15,10050,43,56,-42,30,-42,-8.00,189.68,-17.12,128.20,0.3725
s,2002,07,28,12,28,15,10050,44,3,-42,2,-42,-7.72,189.73,-17.09,127.64,0.3693
s,2002,07,28,12,28,15,10050,45,0,5,0,3,-4.63,190.17,-16.61,121.13,0.3342
s,2002,07,28,12,28,15,10050,46,0,4,0,2,-6.51,189.51,-17.31,124.58,0.3605
s,2002,07,28,12,28,15,10050,47,-43,-42,-43,-42,-7.91,189.25,-17.57,127.28,0.3773
s,2002,07,28,12,28,15,10050,48,-43,-42,-43,-42,-8.34,189.00,-17.82,127.77,0.3848
s,2002,07,28,12,28,15,10050,49,3,9,1,5,-5.83,189.00,-17.82,122.24,0.3614
s,2002,07,28,12,28,15,10051,1,0,0,0,0,-17.40,158.08,-48.73,116.53,0.8039
s,2002,07,28,12,28,15,10051,2,0,2,0,2,-18.93,150.88,-55.94,115.50,0.8702
s,2002,07,28,12,28,15,10051,3,0,0,0,0,-19.22,150.43,-56.40,115.66,0.8745
s,2002,07,28,12,28,15,10051,4,21,118,22,127,-16.66,147.80,-59.02,112.05,0.8880
s,2002,07,28,12,28,15,10052,1,0,7,0,5,-17.49,177.90,-28.92,129.43,0.5992
s,2002,07,28,12,28,15,10052,2,0,1,0,1,-18.22,177.11,-29.67,129.70,0.6133
s,2002,07,28,12,28,15,10052,3,0,1,0,1,-18.07,177.05,-29.72,129.45,0.6127
s,2002,07,28,12,28,15,10052,4,0,6,0,4,-17.43,176.93,-29.89,128.45,0.6093
s,2002,07,28,12,28,15,10052,5,0,3,0,2,-17.03,174.41,-32.41,125.75,0.6338
s,2002,07,28,12,28,15,10052,6,0,4,0,3,-17.56,174.16,-32.64,126.27,0.6401
s,2002,07,28,12,28,15,10053,1,1,12,1,6,9.14,185.79,-21.03,78.86,0.3627
s,2002,07,28,12,28,15,10053,2,2,-1,1,-1,8.95,185.66,-21.16,79.43,0.3643
s,2002,07,28,12,28,15,10053,3,0,2,0,1,8.93,185.21,-21.60,79.67,0.3713
s,2002,07,28,12,28,15,10053,4,0,1,0,1,8.75,182.43,-24.39,80.95,0.4151
s,2002,07,28,12,28,15,10053,5,2,6,1,3,8.41,181.79,-25.03,81.89,0.4245
s,2002,07,28,12,28,15,10054,1,2,20,4,42,-22.39,134.13,-72.68,114.68,0.9724
s,2002,07,28,12,28,15,10054,2,1,22,3,61,-21.63,130.89,-75.88,113.33,0.9826
s,2002,07,28,12,28,15,10054,3,2,-2,6,-2,-21.72,130.12,-76.66,113.28,0.9848
s,2002,07,29,13,03,35,10038,1,0,6,0,5,16.08,246.60,53.31,285.92,0.8034
s,2002,07,29,13,03,35,10038,2,0,1,0,1,14.97,244.78,51.49,284.72,0.7838
s,2002,07,29,13,03,35,10038,3,0,2,0,2,15.50,244.30,51.01,285.45,0.7793
s,2002,07,29,13,03,35,10038,4,0,5,0,4,17.26,241.50,48.22,288.14,0.7516
s,2002,07,29,13,03,35,10039,1,0,2,0,1,-11.79,212.13,18.83,227.12,0.4331
s,2002,07,29,13,03,35,10039,2,4,61,2,33,-10.49,211.52,18.25,228.53,0.4126
s,2002,07,29,13,03,35,10039,3,4,-2,2,-2,-10.29,211.23,17.96,228.45,0.4071
s,2002,07,29,13,03,35,10039,4,28,1141,15,627,-13.20,210.50,17.23,222.23,0.4308
s,2002,07,29,13,03,35,10039,5,16,-4,9,-4,-12.01,210.51,17.24,224.21,0.4174
s,2002,07,29,13,03,35,10039,6,6,-4,3,-4,-12.57,210.04,16.75,222.44,0.4185
s,2002,07,29,13,03,35,10039,7,10,34,6,19,-10.10,210.16,16.89,227.05,0.3924
s,2002,07,29,13,03,35,10039,8,34,-4,19,-4,-13.46,209.53,16.26,220.19,0.4238
s,2002,07,29,13,03,35,10039,9,3,-4,1,-4,-12.72,209.55,16.28,221.39,0.4153
s,2002,07,29,13,03,35,10039,10,21,-4,12,-4,-11.63,209.44,16.16,223.02,0.4014
s,2002,07,29,13,03,35,10039,11,10,-4,5,-4,-12.61,208.96,15.69,220.53,0.4078
s,2002,07,29,13,03,35,10039,12,5,25,3,13,-8.49,209.30,16.03,228.76,0.3648
s,2002,07,29,13,03,35,10039,13,0,3,0,2,-18.57,208.45,15.18,211.44,0.4778
s,2002,07,29,13,03,35,10039,14,13,-4,7,-4,-13.68,208.53,15.26,218.05,0.4166
s,2002,07,29,13,03,35,10039,15,0,1,0,1,-16.28,208.20,14.90,213.77,0.4460
s,2002,07,29,13,03,35,10039,16,5,-4,3,-4,-11.57,208.46,15.19,221.36,0.3902
s,2002,07,29,13,03,35,10039,17,0,15,0,8,-16.25,207.76,14.48,213.05,0.4421
s,2002,07,29,13,03,35,10039,18,5,-4,3,-4,-13.63,207.80,14.53,216.78,0.4088
s,2002,07,29,13,03,35,10039,19,0,2,0,1,-17.95,207.44,14.14,210.38,0.4616
s,2002,07,29,13,03,35,10039,20,0,2,0,1,-9.70,208.10,14.83,224.08,0.3641
s,2002,07,29,13,03,35,10039,21,7,-4,4,-4,-13.75,207.49,14.22,216.02,0.4074
s,2002,07,29,13,03,35,10039,22,0,8,0,4,-15.34,207.10,13.83,213.04,0.4245
s,2002,07,29,13,03,35,10039,23,1,16,1,9,-16.64,206.94,13.67,211.08,0.4404
s,2002,07,29,13,03,35,10039,24,2,20,1,11,-18.79,206.67,13.40,208.14,0.4671
s,2002,07,29,13,03,35,10039,25,0,3,0,2,-12.22,207.02,13.73,217.43,0.3833
s,2002,07,29,13,03,35,10039,26,0,9,0,5,-14.87,206.67,13.41,212.86,0.4147
s,2002,07,29,13,03,35,10039,27,0,1,0,1,-18.16,206.34,13.07,208.22,0.4562
s,2002,07,29,13,03,35,10039,28,1,11,1,6,-15.82,206.10,12.80,210.46,0.4224
s,2002,07,29,13,03,35,10039,29,0,5,0,3,-18.84,205.79,12.52,206.51,0.4615
s,2002,07,29,13,03,35,10039,30,0,4,0,2,-14.77,205.87,12.60,211.40,0.4065
s,2002,07,29,13,03,35,10039,31,0,2,0,1,-18.94,205.48,12.19,205.80,0.4607
s,2002,07,29,13,03,35,10039,32,0,2,0,1,-15.56,205.63,12.34,209.87,0.4153
s,2002,07,29,13,03,35,10039,33,0,9,0,5,-18.58,205.32,12.05,205.90,0.4547
s,2002,07,29,13,03,35,10039,34,0,2,0,1,-18.91,205.12,11.85,205.21,0.4579
s,2002,07,29,13,03,35,10039,35,0,7,0,4,-19.34,205.03,11.76,204.63,0.4633
s,2002,07,29,13,03,35,10039,36,0,2,0,1,-17.19,205.01,11.71,206.73,0.4331
s,2002,07,29,13,03,35,10039,37,6,97,3,54,-15.84,205.04,11.77,208.38,0.4147
s,2002,07,29,13,03,35,10039,38,2,-37,1,-37,-16.06,204.70,11.43,207.41,0.4152
s,2002,07,29,13,03,35,10039,39,0,1,0,1,-16.75,204.58,11.31,206.41,0.4241
s,2002,07,29,13,03,35,10039,40,0,2,0,1,-16.95,204.39,11.12,205.81,0.4256
s,2002,07,29,13,03,35,10039,41,0,4,0,2,-17.44,204.37,11.10,205.24,0.4323
s,2002,07,29,13,03,35,10039,42,0,2,0,1,-18.41,204.17,10.91,203.90,0.4449
s,2002,07,29,13,03,35,10039,43,0,2,0,1,-19.41,203.95,10.68,202.55,0.4577
s,2002,07,29,13,03,35,10039,44,0,7,0,4,-18.79,203.60,10.33,202.43,0.4467
s,2002,07,29,13,03,35,10039,45,3,499,2,283,-17.34,203.53,10.26,203.66,0.4254
s,2002,07,29,13,03,35,10039,46,5,-45,3,-45,-15.13,203.71,10.44,206.42,0.3949
s,2002,07,29,13,03,35,10039,47,0,1,0,1,-19.10,203.35,10.06,201.64,0.4496
s,2002,07,29,13,03,35,10039,48,6,-45,3,-45,-15.91,203.49,10.22,205.07,0.4045
s,2002,07,29,13,03,35,10039,49,8,-45,5,-45,-15.44,203.48,10.20,205.54,0.3977
s,2002,07,29,13,03,35,10039,50,3,-45,2,-45,-17.55,203.14,9.85,202.62,0.4259
s,2002,07,29,13,03,35,10039,51,3,-45,1,-45,-16.71,203.05,9.78,203.29,0.4133
s,2002,07,29,13,03,35,10039,52,3,-45,2,-45,-16.01,203.01,9.75,203.94,0.4028
s,2002,07,29,13,03,35,10039,53,2,-45,1,-45,-16.94,202.86,9.59,202.65,0.4154
s,2002,07,29,13,03,35,10039,54,13,559,7,310,-18.90,202.62,9.36,200.42,0.4427
s,2002,07,29,13,03,35,10039,55,4,-54,2,-54,-19.24,202.42,9.13,199.69,0.4465
s,2002,07,29,13,03,35,10039,56,0,6,0,3,-20.10,202.15,8.88,198.55,0.4579
s,2002,07,29,13,03,35,10039,57,7,-54,4,-54,-18.86,202.23,8.96,199.65,0.4400
s,2002,07,29,13,03,35,10039,58,6,-54,3,-54,-19.18,202.17,8.89,199.27,0.4444
s,2002,07,29,13,03,35,10039,59,0,2,0,1,-20.29,201.91,8.64,197.93,0.4594
s,2002,07,29,13,03,35,10039,60,1,-45,1,-45,-15.41,202.02,8.75,202.33,0.3879
s,2002,07,29,13,03,35,10039,61,3,-45,2,-45,-17.01,201.71,8.42,200.07,0.4096
s,2002,07,29,13,03,35,10039,62,2,-45,1,-45,-16.01,201.79,8.50,201.16,0.3951
s,2002,07,29,13,03,35,10039,63,4,-45,2,-45,-16.53,201.46,8.18,199.97,0.4012
s,2002,07,29,13,03,35,10039,64,0,3,0,2,-20.55,200.80,7.53,195.60,0.4584
s,2002,07,29,13,03,35,10039,65,0,2,0,1,-17.13,200.91,7.64,198.24,0.4075
s,2002,07,29,13,03,35,10039,66,6,-54,3,-54,-19.87,199.84,6.57,194.08,0.4443
s,2002,07,29,13,03,35,10039,67,61,-54,34,-54,-18.72,199.90,6.64,194.91,0.4271
s,2002,07,29,13,03,35,10039,68,0,1,0,1,-17.84,196.29,3.00,187.14,0.4022
s,2002,07,29,13,03,35,10039,69,0,4,0,2,-19.51,195.16,1.87,184.15,0.4270
s,2002,07,29,13,03,35,10039a,1,0,4,0,2,7.28,202.65,9.42,280.76,0.1659
s,2002,07,29,13,03,35,10039a,2,0,4,0,2,5.48,201.90,8.67,269.70,0.1508
s,2002,07,29,13,03,35,10039a,3,0,5,0,2,6.37,200.85,7.62,276.28,0.1332
s,2002,07,29,13,03,35,10043,1,7,303,4,165,10.21,217.53,24.26,282.42,0.4158
s,2002,07,29,13,03,35,10043,2,7,-1,4,-1,10.08,217.19,23.92,282.25,0.4102
s,2002,07,29,13,03,35,10043,3,21,-1,12,-1,10.26,216.71,23.44,282.86,0.4032
s,2002,07,29,13,03,35,10043,4,4,-1,2,-1,10.69,216.80,23.53,283.88,0.4058
s,2002,07,29,13,03,35,10043,5,1,7,0,4,9.24,216.20,22.94,280.50,0.3929
s,2002,07,29,13,03,35,10043,6,5,-1,3,-1,9.92,216.32,23.05,282.18,0.3963
s,2002,07,29,13,03,35,10043,7,3,-1,2,-1,10.55,216.39,23.12,283.72,0.3990
s,2002,07,29,13,03,35,10043,8,2,-1,1,-1,9.98,215.99,22.72,282.45,0.3912
s,2002,07,29,13,03,35,10043,9,1,-1,1,-1,10.30,215.44,22.17,283.51,0.3835
s,2002,07,29,13,03,35,10043,10,0,3,0,2,10.71,214.25,20.98,285.22,0.3662
s,2002,07,29,13,03,35,10043,11,0,6,0,3,11.73,213.78,20.49,288.26,0.3624
s,2002,07,29,13,03,35,10043,12,0,8,0,4,11.96,213.42,20.13,289.14,0.3579
s,2002,07,29,13,03,35,10043,13,0,2,0,1,10.77,212.85,19.58,286.25,0.3444
s,2002,07,29,13,03,35,10043,14,0,1,0,1,10.96,212.79,19.50,286.84,0.3439
s,2002,07,29,13,03,35,10043,15,3,173,2,92,12.25,212.91,19.64,290.31,0.3518
s,2002,07,29,13,03,35,10043,16,5,-15,2,-15,12.58,212.50,19.24,291.56,0.3473
s,2002,07,29,13,03,35,10043,17,1,-15,1,-15,12.58,212.28,18.99,291.78,0.3435
s,2002,07,29,13,03,35,10043,18,0,3,0,2,13.28,212.40,19.11,293.58,0.3491
s,2002,07,29,13,03,35,10043,19,12,-15,6,-15,12.20,211.99,18.72,290.98,0.3375
s,2002,07,29,13,03,35,10043,20,0,1,0,1,12.95,212.04,18.75,293.05,0.3420
s,2002,07,29,13,03,35,10043,21,3,15,2,8,11.22,211.28,18.01,288.72,0.3216
s,2002,07,29,13,03,35,10043,22,0,5,0,3,13.29,211.50,18.23,294.51,0.3361
s,2002,07,29,13,03,35,10043,23,6,28,3,15,13.11,210.59,17.32,295.02,0.3214
s,2002,07,29,13,03,35,10043,24,0,2,0,1,14.75,210.92,17.66,299.17,0.3374
s,2002,07,29,13,03,35,10043,25,0,4,0,2,13.84,210.49,17.22,297.20,0.3246
s,2002,07,29,13,03,35,10043,26,17,86,9,45,13.15,209.67,16.40,296.23,0.3079
s,2002,07,29,13,03,35,10043,27,6,25,3,13,11.68,209.25,15.98,292.18,0.2924
s,2002,07,29,13,03,35,10044,1,12,391,7,238,-17.55,219.76,26.47,227.97,0.5744
s,2002,07,29,13,03,35,10044,2,55,-1,34,-1,-18.42,219.58,26.31,226.64,0.5806
s,2002,07,29,13,03,35,10044,3,4,16,2,10,-17.56,218.74,25.47,226.87,0.5639
s,2002,07,29,13,03,35,10044,4,0,30,0,18,-17.75,217.57,24.30,225.29,0.5535
