data_code,year,month,day,hour,minute,second,group_number,group_spot_number,projected_umbra,projected_whole_spot,corrected_projected_umbra,corrected_projected_whole_spot,heliographic_latitude,heliographic_longitude,lcm,position_angle,center_distance
s,2000,06,09,16,03,19,9033,55,1,-49,1,-49,24.17,9.60,-38.83,54.75,0.7027
s,2000,06,09,16,03,19,9033,56,0,5,0,3,26.06,8.24,-40.18,53.16,0.7265
s,2000,06,09,16,03,19,9033,57,0,1,0,1,25.53,8.47,-39.95,53.69,0.7214
s,2000,06,09,16,03,19,9033,58,1,5,1,4,23.29,9.93,-38.49,55.70,0.6944
s,2000,06,09,16,03,19,9034,1,37,246,22,146,-9.30,16.75,-31.68,107.94,0.5469
s,2000,06,09,16,03,19,9034,2,-1,-1,-1,-1,-9.02,16.51,-31.92,107.32,0.5492
s,2000,06,09,16,03,19,9034,3,0,1,0,1,-10.60,13.37,-35.06,108.58,0.5979
s,2000,06,09,16,03,19,9034,4,0,2,0,1,-10.07,12.71,-35.71,107.46,0.6047
s,2000,06,09,16,03,19,9035,1,16,75,8,39,-16.23,44.97,-3.46,168.58,0.2936
s,2000,06,09,16,03,19,9035,2,1,-1,1,-1,-16.61,44.63,-3.80,167.76,0.3010
s,2000,06,09,16,03,19,9035,3,1,-1,0,-1,-16.30,44.45,-3.98,166.97,0.2967
s,2000,06,09,16,03,19,9035,4,0,2,0,1,-17.21,42.26,-6.17,161.27,0.3212
s,2000,06,09,16,03,19,9035,5,1,6,1,3,-16.58,41.41,-7.02,158.17,0.3164
s,2000,06,09,16,03,19,9035,6,0,1,0,0,-16.32,40.79,-7.64,156.11,0.3164
s,2000,06,09,16,03,19,9035,7,0,19,0,10,-17.05,40.23,-8.19,155.59,0.3312
s,2000,06,09,16,03,19,9035,8,0,-7,0,-7,-17.37,40.18,-8.25,155.86,0.3363
s,2000,06,09,16,03,19,9035,9,0,1,0,0,-21.07,40.74,-7.69,161.17,0.3886
s,2000,06,09,16,03,19,9035,10,0,3,0,2,-18.02,39.47,-8.96,154.91,0.3508
s,2000,06,09,16,03,19,9035,11,10,30,5,16,-17.52,39.40,-9.03,154.08,0.3439
s,2000,06,09,16,03,19,9036,1,40,293,50,363,-20.85,344.05,-64.38,113.07,0.9176
s,2000,06,09,16,03,19,9036,2,1,-1,1,-1,-21.05,342.66,-65.77,113.05,0.9264
s,2000,06,09,16,03,19,9036,3,1,-1,2,-1,-21.23,342.58,-65.85,113.22,0.9271
s,2000,06,09,16,03,19,9039,1,0,1,0,0,3.70,31.02,-17.41,79.09,0.3055
s,2000,06,09,16,03,19,9039,2,0,5,0,3,6.29,28.99,-19.44,72.77,0.3479
s,2000,06,09,16,03,19,9039,3,0,2,0,1,3.57,28.62,-19.81,80.71,0.3442
s,2000,06,09,16,03,19,9039,4,0,2,0,1,3.16,27.95,-20.48,82.15,0.3542
s,2000,06,09,16,03,19,9039m,1,0,4,0,2,15.04,42.95,-5.49,20.10,0.2699
s,2000,06,09,16,03,19,9041,1,0,3,0,2,16.61,28.29,-20.14,49.76,0.4340
s,2000,06,09,16,03,19,9041,2,0,4,0,2,16.24,26.20,-22.22,53.05,0.4563
s,2000,06,10,15,22,19,9026,1,0,1,0,0,24.06,80.95,45.38,301.72,0.7663
s,2000,06,10,15,22,19,9026,2,0,3,0,2,21.20,78.99,43.42,299.01,0.7350
s,2000,06,10,15,22,19,9026,3,16,113,11,78,20.95,75.99,40.42,300.09,0.7021
s,2000,06,10,15,22,19,9026,4,-3,-3,-3,-3,21.13,75.74,40.17,300.45,0.7002
s,2000,06,10,15,22,19,9026,5,2,-3,1,-3,21.75,75.60,40.04,301.33,0.7018
s,2000,06,10,15,22,19,9026,6,1,-3,1,-3,21.31,75.43,39.85,300.86,0.6977
s,2000,06,10,15,22,19,9026,7,0,1,0,1,22.50,75.39,39.82,302.43,0.7033
s,2000,06,10,15,22,19,9026,8,0,1,0,1,22.75,75.37,39.81,302.76,0.7044
s,2000,06,10,15,22,19,9026,9,0,1,0,1,22.39,75.12,39.56,302.44,0.7000
s,2000,06,10,15,22,19,9026,10,0,1,0,1,22.60,74.87,39.29,302.86,0.6982
s,2000,06,10,15,22,19,9026,11,0,1,0,1,22.35,74.69,39.12,302.63,0.6951
s,2000,06,10,15,22,19,9026,12,0,1,0,1,21.16,73.65,38.08,301.61,0.6778
s,2000,06,10,15,22,19,9026,13,1,5,1,3,22.29,73.69,38.12,303.10,0.6841
s,2000,06,10,15,22,19,9026,14,0,1,0,1,20.58,73.53,37.96,300.88,0.6734
s,2000,06,10,15,22,19,9026,15,4,22,3,15,23.02,73.66,38.09,304.08,0.6879
s,2000,06,10,15,22,19,9026,16,0,2,0,1,26.28,73.96,38.37,308.08,0.7094
s,2000,06,10,15,22,19,9026,17,0,1,0,1,26.41,73.59,38.01,308.46,0.7066
s,2000,06,10,15,22,19,9026,18,0,7,0,4,22.87,72.90,37.33,304.33,0.6790
s,2000,06,10,15,22,19,9026,19,0,1,0,1,22.59,72.74,37.17,304.07,0.6757
s,2000,06,10,15,22,19,9026,20,0,1,0,1,20.37,71.94,36.35,301.53,0.6542
s,2000,06,10,15,22,19,9026,21,0,1,0,1,22.92,71.21,35.63,305.48,0.6612
s,2000,06,10,15,22,19,9026,22,0,1,0,1,17.56,69.92,34.34,298.70,0.6153
s,2000,06,10,15,22,19,9026,23,0,4,0,3,30.06,68.47,32.89,316.44,0.6842
s,2000,06,10,15,22,19,9026,24,0,2,0,1,30.21,68.10,32.51,316.89,0.6820
s,2000,06,10,15,22,19,9026m,1,54,394,34,244,20.27,67.35,31.77,304.46,0.6012
s,2000,06,10,15,22,19,9026m,2,0,3,0,2,23.49,61.71,26.12,314.06,0.5641
s,2000,06,10,15,22,19,9026m,3,0,2,0,1,19.70,60.75,25.17,309.41,0.5203
s,2000,06,10,15,22,19,9026m,4,0,0,0,0,24.39,60.52,24.94,316.53,0.5603
s,2000,06,10,15,22,19,9026m,5,0,1,0,1,23.35,60.09,24.51,315.56,0.5461
s,2000,06,10,15,22,19,9026m,6,0,1,0,1,20.27,59.79,24.21,311.34,0.5144
s,2000,06,10,15,22,19,9026m,7,0,2,0,1,24.78,57.93,22.35,319.99,0.5390
s,2000,06,10,15,22,19,9026m,8,0,1,0,0,19.75,55.64,20.05,315.60,0.4632
s,2000,06,10,15,22,19,9026m,9,0,1,0,0,19.98,55.56,19.98,316.07,0.4648
s,2000,06,10,15,22,19,9028b,1,2,14,4,27,21.08,109.61,74.05,291.72,0.9668
s,2000,06,10,15,22,19,9028c,1,0,1,0,0,17.30,80.63,45.05,293.30,0.7380
s,2000,06,10,15,22,19,9028c,2,0,1,0,0,14.93,75.64,40.05,291.96,0.6727
s,2000,06,10,15,22,19,9028c,3,0,0,0,0,15.15,75.61,40.02,292.28,0.6731
s,2000,06,10,15,22,19,9028c,4,0,3,0,2,14.84,75.36,39.78,291.94,0.6691
s,2000,06,10,15,22,19,9030,1,1,27,0,17,11.23,73.14,37.57,287.39,0.6289
s,2000,06,10,15,22,19,9030,2,1,-1,1,-1,11.10,72.99,37.43,287.25,0.6267
s,2000,06,10,15,22,19,9030,3,0,1,0,0,11.86,72.23,36.64,288.74,0.6190
s,2000,06,10,15,22,19,9030,4,1,6,1,4,11.91,71.92,36.36,288.93,0.6154
s,2000,06,10,15,22,19,9030,5,0,5,0,3,12.04,71.24,35.67,289.42,0.6069
s,2000,06,10,15,22,19,9030,6,0,2,0,1,12.30,70.91,35.34,289.98,0.6036
s,2000,06,10,15,22,19,9030,7,0,1,0,1,11.97,70.63,35.06,289.57,0.5986
s,2000,06,10,15,22,19,9030,8,0,5,0,3,12.24,70.51,34.94,290.07,0.5981
s,2000,06,10,15,22,19,9030,9,0,4,0,2,12.58,70.04,34.47,290.84,0.5933
s,2000,06,10,15,22,19,9030,10,0,1,0,1,12.63,69.08,33.50,291.39,0.5806
s,2000,06,10,15,22,19,9030,11,0,5,0,3,12.19,68.80,33.23,290.79,0.5752
s,2000,06,10,15,22,19,9030,12,1,26,1,15,11.54,68.48,32.91,289.86,0.5682
s,2000,06,10,15,22,19,9030,13,0,1,0,1,11.02,68.47,32.90,288.99,0.5659
s,2000,06,10,15,22,19,9030,14,4,29,2,18,11.59,67.84,32.27,290.27,0.5597
s,2000,06,10,15,22,19,9030,15,2,12,1,7,10.49,67.94,32.37,288.32,0.5567
s,2000,06,10,15,22,19,9030,16,2,-14,1,-14,11.47,67.61,32.04,290.18,0.5560
s,2000,06,10,15,22,19,9030,17,0,-14,0,-14,11.05,67.55,31.97,289.49,0.5533
s,2000,06,10,15,22,19,9030,18,2,-14,1,-14,11.27,67.40,31.84,289.93,0.5524
s,2000,06,10,15,22,19,9032,1,1,9,1,5,-16.52,60.92,25.34,234.52,0.5059
s,2000,06,10,15,22,19,9032,2,0,-1,0,-1,-16.58,60.81,25.25,234.32,0.5052
s,2000,06,10,15,22,19,9032,3,0,1,0,1,-16.76,59.05,23.47,232.13,0.4851
s,2000,06,10,15,22,19,9032,4,7,23,4,12,-15.98,56.42,20.85,230.33,0.4464
s,2000,06,10,15,22,19,9032,5,0,1,0,0,-17.42,56.85,21.28,228.38,0.4651
s,2000,06,10,15,22,19,9032,6,1,-4,1,-4,-15.69,56.10,20.53,230.44,0.4398
s,2000,06,10,15,22,19,9032,7,2,9,1,5,-16.44,56.00,20.44,228.96,0.4458
s,2000,06,10,15,22,19,9032m,1,0,3,0,2,-22.06,59.45,23.87,224.36,0.5385
s,2000,06,10,15,22,19,9032m,2,0,1,0,1,-27.40,58.76,23.18,216.76,0.5861
s,2000,06,10,15,22,19,9032m,3,0,3,0,2,-23.64,57.12,21.53,219.43,0.5315
s,2000,06,10,15,22,19,9032m,4,0,1,0,0,-26.86,56.74,21.16,215.01,0.5634
s,2000,06,10,15,22,19,9032m,5,0,2,0,1,-20.46,53.10,17.51,218.23,0.4575
s,2000,06,10,15,22,19,9032m,6,0,2,0,1,-19.71,51.73,16.14,217.12,0.4355
s,2000,06,10,15,22,19,9032m,7,0,2,0,1,-19.88,51.52,15.93,216.53,0.4355
s,2000,06,10,15,22,19,9032m,8,0,1,0,0,-24.59,51.65,16.07,210.68,0.4954
s,2000,06,10,15,22,19,9033,1,2,892,1,488,21.80,23.52,-12.06,28.13,0.4131
s,2000,06,10,15,22,19,9033,2,4,-1,2,-1,22.74,22.99,-12.57,27.97,0.4299
s,2000,06,10,15,22,19,9033,3,4,-1,2,-1,21.33,23.35,-12.22,29.04,0.4079
s,2000,06,10,15,22,19,9033,4,62,-1,34,-1,22.02,22.77,-12.80,29.27,0.4218
s,2000,06,10,15,22,19,9033,5,2,-1,1,-1,23.03,22.45,-13.12,28.63,0.4378
s,2000,06,10,15,22,19,9033,6,1,-1,1,-1,22.85,22.42,-13.15,28.89,0.4357
s,2000,06,10,15,22,19,9033,7,-4,-1,-4,-1,22.31,22.46,-13.11,29.48,0.4281
s,2000,06,10,15,22,19,9033,8,0,1,0,0,25.56,21.18,-14.39,27.92,0.4809
s,2000,06,10,15,22,19,9033,9,-4,-1,-4,-1,22.82,22.08,-13.49,29.54,0.4379
s,2000,06,10,15,22,19,9033,10,-4,-1,-4,-1,22.59,22.07,-13.50,29.84,0.4349
s,2000,06,10,15,22,19,9033,11,12,-1,7,-1,21.72,22.31,-13.25,30.51,0.4213
s,2000,06,10,15,22,19,9033,12,-4,-1,-4,-1,22.33,22.08,-13.49,30.15,0.4314
s,2000,06,10,15,22,19,9033,13,6,-1,3,-1,20.08,22.67,-12.90,32.05,0.3967
s,2000,06,10,15,22,19,9033,14,-4,-1,-4,-1,22.76,21.82,-13.75,30.07,0.4391
s,2000,06,10,15,22,19,9033,15,2,-1,1,-1,21.43,22.21,-13.36,31.07,0.4184
s,2000,06,10,15,22,19,9033,16,0,1,0,1,18.63,22.85,-12.72,33.88,0.3759
s,2000,06,10,15,22,19,9033,17,2,6,1,3,19.26,22.55,-13.01,33.50,0.3868
s,2000,06,10,15,22,19,9033,18,0,5,0,3,20.42,22.07,-13.50,32.75,0.4062
s,2000,06,10,15,22,19,9033,19,0,2,0,1,17.74,22.71,-12.86,35.63,0.3656
s,2000,06,10,15,22,19,9033,20,3,-1,1,-1,22.39,21.17,-14.39,31.68,0.4395
s,2000,06,10,15,22,19,9033,21,4,-1,2,-1,21.64,21.09,-14.48,32.82,0.4306
s,2000,06,10,15,22,19,9033,22,0,3,0,1,19.46,21.68,-13.90,34.92,0.3974
s,2000,06,10,15,22,19,9033,23,0,1,0,0,19.96,21.20,-14.36,35.02,0.4080
s,2000,06,10,15,22,19,9033,24,0,1,0,1,20.53,20.83,-14.73,34.84,0.4186
s,2000,06,10,15,22,19,9033,25,0,1,0,0,19.88,20.70,-14.88,36.08,0.4118
s,2000,06,10,15,22,19,9033,26,0,1,0,0,19.68,20.74,-14.83,36.30,0.4089
s,2000,06,10,15,22,19,9033,27,0,0,0,0,20.92,19.97,-15.61,35.78,0.4316
s,2000,06,10,15,22,19,9033,28,0,1,0,1,20.70,19.99,-15.59,36.08,0.4287
s,2000,06,10,15,22,19,9033,29,0,1,0,0,19.70,19.52,-16.05,38.39,0.4209
s,2000,06,10,15,22,19,9033,30,0,1,0,0,21.04,18.68,-16.90,37.73,0.4451
s,2000,06,10,15,22,19,9033,31,0,2,0,1,20.72,18.50,-17.08,38.49,0.4431
s,2000,06,10,15,22,19,9033,32,0,3,0,2,23.43,16.69,-18.89,37.34,0.4917
s,2000,06,10,15,22,19,9033,33,0,1,0,1,22.77,16.91,-18.66,37.90,0.4821
s,2000,06,10,15,22,19,9033,34,0,0,0,0,22.54,16.84,-18.74,38.34,0.4802
s,2000,06,10,15,22,19,9033,35,1,12,0,7,22.81,16.47,-19.10,38.47,0.4867
s,2000,06,10,15,22,19,9033,36,0,1,0,0,22.55,16.48,-19.10,38.85,0.4838
s,2000,06,10,15,22,19,9033,37,1,-35,1,-35,22.96,16.26,-19.31,38.55,0.4904
s,2000,06,10,15,22,19,9033,38,0,4,0,2,22.16,16.51,-19.05,39.33,0.4789
s,2000,06,10,15,22,19,9033,39,0,1,0,1,23.23,16.07,-19.50,38.46,0.4952
s,2000,06,10,15,22,19,9033,40,0,2,0,1,21.87,16.32,-19.25,40.03,0.4776
s,2000,06,10,15,22,19,9033,41,0,1,0,0,23.52,15.46,-20.11,38.89,0.5043
s,2000,06,10,15,22,19,9033,42,0,4,0,2,22.34,15.69,-19.87,40.21,0.4890
s,2000,06,10,15,22,19,9033,43,1,5,1,3,23.01,15.22,-20.35,39.91,0.5009
s,2000,06,10,15,22,19,9033,44,0,1,0,0,22.51,15.34,-20.23,40.45,0.4943
s,2000,06,10,15,22,19,9033,45,0,0,0,0,22.20,15.24,-20.34,41.03,0.4921
s,2000,06,10,15,22,19,9033,46,12,95,7,55,23.66,14.32,-21.26,40.18,0.5168
s,2000,06,10,15,22,19,9033,47,0,38,0,22,22.35,14.84,-20.74,41.35,0.4977
s,2000,06,10,15,22,19,9033,48,1,-47,0,-47,22.73,14.64,-20.93,41.06,0.5037
s,2000,06,10,15,22,19,9033,49,2,-47,1,-47,22.75,14.45,-21.11,41.27,0.5056
s,2000,06,10,15,22,19,9033,50,-46,-46,-46,-46,23.66,14.09,-21.48,40.45,0.5189
s,2000,06,10,15,22,19,9033,51,0,1,0,0,22.13,14.39,-21.19,42.25,0.4999
s,2000,06,10,15,22,19,9033,52,0,2,0,1,22.65,14.18,-21.39,41.76,0.5074
s,2000,06,10,15,22,19,9033,53,4,-46,3,-46,23.50,13.86,-21.70,40.96,0.5194
s,2000,06,10,15,22,19,9033,54,0,1,0,1,21.48,14.53,-21.04,43.03,0.4916
s,2000,06,10,15,22,19,9033,55,3,-46,2,-46,23.57,13.32,-22.24,41.52,0.5255
s,2000,06,10,15,22,19,9033,56,0,0,0,0,16.32,15.97,-19.61,49.77,0.4236
s,2000,06,10,15,22,19,9033,57,1,51,1,31,26.34,11.75,-23.83,39.71,0.5688
s,2000,06,10,15,22,19,9033,58,0,3,0,2,23.92,12.66,-22.91,41.84,0.5356
s,2000,06,10,15,22,19,9033,59,0,1,0,0,24.57,12.34,-23.24,41.34,0.5454
s,2000,06,10,15,22,19,9033,60,0,3,0,2,26.85,11.21,-24.36,39.65,0.5789
s,2000,06,10,15,22,19,9033,61,4,-57,2,-57,26.21,11.43,-24.14,40.22,0.5703
s,2000,06,10,15,22,19,9033,62,0,1,0,1,23.00,12.78,-22.79,42.97,0.5251
s,2000,06,10,15,22,19,9033,63,1,-57,1,-57,25.89,11.50,-24.07,40.55,0.5666
s,2000,06,10,15,22,19,9033,64,1,6,1,4,27.66,10.67,-24.89,39.23,0.5916
s,2000,06,10,15,22,19,9033,65,2,-57,1,-57,25.93,11.24,-24.33,40.78,0.5694
s,2000,06,10,15,22,19,9033,66,1,17,1,10,25.27,11.45,-24.12,41.41,0.5609
s,2000,06,10,15,22,19,9033,67,0,2,0,1,22.91,12.45,-23.11,43.48,0.5275
s,2000,06,10,15,22,19,9033,68,0,1,0,1,26.62,10.69,-24.88,40.49,0.5813
s,2000,06,10,15,22,19,9033,69,0,0,0,0,26.42,10.79,-24.78,40.65,0.5785
s,2000,06,10,15,22,19,9033,70,1,-57,1,-57,25.61,10.96,-24.61,41.50,0.5689
s,2000,06,10,15,22,19,9033,71,1,3,1,2,27.01,10.31,-25.26,40.40,0.5886
s,2000,06,10,15,22,19,9033,72,1,33,1,20,23.15,11.29,-24.27,44.46,0.5418
s,2000,06,10,15,22,19,9033,73,0,2,0,1,26.31,9.40,-26.17,42.23,0.5905
s,2000,06,10,15,22,19,9033,74,0,1,0,0,25.59,9.48,-26.08,43.07,0.5829
s,2000,06,10,15,22,19,9033,75,0,1,0,1,22.75,10.73,-24.85,45.65,0.5440
s,2000,06,10,15,22,19,9033,76,0,1,0,1,26.37,9.06,-26.50,42.48,0.5942
s,2000,06,10,15,22,19,9033,77,0,2,0,1,24.17,10.06,-25.51,44.37,0.5640
s,2000,06,10,15,22,19,9033,78,0,2,0,1,23.28,10.21,-25.36,45.45,0.5542
s,2000,06,10,15,22,19,9033,79,0,10,0,6,26.14,8.66,-26.90,43.17,0.5959
s,2000,06,10,15,22,19,9033,80,1,57,1,34,24.81,9.19,-26.38,44.40,0.5786
s,2000,06,10,15,22,19,9033,81,6,-80,4,-80,25.02,8.93,-26.63,44.36,0.5831
s,2000,06,10,15,22,19,9033,82,0,1,0,1,27.00,7.68,-27.89,43.02,0.6131
s,2000,06,10,15,22,19,9033,83,0,10,0,6,25.98,8.03,-27.54,43.99,0.6007
s,2000,06,10,15,22,19,9034,1,16,229,8,122,-9.56,16.91,-18.65,119.02,0.3622
s,2000,06,10,15,22,19,9034,2,7,-1,4,-1,-9.27,16.58,-18.99,117.87,0.3648
s,2000,06,10,15,22,19,9034,3,5,-1,2,-1,-9.38,16.70,-18.86,118.31,0.3639
s,2000,06,10,15,22,19,9034,4,3,-1,2,-1,-9.07,16.37,-19.20,117.14,0.3665
s,2000,06,10,15,22,19,9034,5,0,1,0,1,-10.98,14.08,-21.49,118.96,0.4127
s,2000,06,10,15,22,19,9034,6,0,2,0,1,-10.74,13.99,-21.58,118.35,0.4123
s,2000,06,10,15,22,19,9034,7,0,1,0,1,-11.19,12.85,-22.72,118.13,0.4315
s,2000,06,10,15,22,19,9034,8,0,1,0,1,-12.14,8.99,-26.58,116.55,0.4910
s,2000,06,10,15,22,19,9035,1,5,25,3,13,-16.40,46.24,10.68,211.39,0.3426
s,2000,06,10,15,22,19,9035,2,1,-1,0,-1,-16.32,45.70,10.13,210.21,0.3370
s,2000,06,10,15,22,19,9035,3,0,1,0,0,-16.38,43.15,7.57,203.48,0.3186
s,2000,06,10,15,22,19,9035,4,0,1,0,0,-16.70,40.69,5.12,196.09,0.3097
s,2000,06,10,15,22,19,9035,5,0,2,0,1,-16.57,40.55,4.99,195.82,0.3070
s,2000,06,10,15,22,19,9035,6,1,6,1,3,-17.11,40.63,5.06,195.54,0.3160
s,2000,06,10,15,22,19,9035,7,6,21,3,11,-17.73,38.67,3.10,189.34,0.3191
s,2000,06,10,15,22,19,9036,1,46,346,39,300,-20.56,343.71,-51.86,115.84,0.8203
s,2000,06,10,15,22,19,9036,2,9,-1,8,-1,-21.10,342.42,-53.15,116.08,0.8332
s,2000,06,10,15,22,19,9036,3,0,2,0,2,-22.10,342.04,-53.53,117.10,0.8391
s,2000,06,10,15,22,19,9036,4,0,0,0,0,-23.21,337.25,-58.32,117.00,0.8798
s,2000,06,10,15,22,19,9036,5,0,21,0,22,-23.70,337.09,-58.48,117.50,0.8819
s,2000,06,10,15,22,19,9036,6,0,0,0,0,-22.73,336.79,-58.78,116.36,0.8823
s,2000,06,10,15,22,19,9036,7,0,1,0,1,-23.75,336.28,-59.30,117.35,0.8880
s,2000,06,10,15,22,19,9036,8,0,3,0,3,-24.47,334.82,-60.75,117.79,0.8994
s,2000,06,10,15,22,19,9036,9,0,1,0,2,-23.13,334.26,-61.31,116.20,0.9009
s,2000,06,10,15,22,19,9036,10,0,1,0,1,-23.38,334.02,-61.55,116.42,0.9029
s,2000,06,10,15,22,19,9036,11,0,56,0,69,-23.51,332.90,-62.67,116.31,0.9106
s,2000,06,10,15,22,19,9036,12,3,-11,3,-11,-23.31,332.63,-62.94,116.04,0.9120
s,2000,06,10,15,22,19,9036,13,3,-11,4,-11,-24.28,331.91,-63.66,116.93,0.9180
s,2000,06,10,15,22,19,9036,14,1,-11,1,-11,-23.39,332.09,-63.48,116.02,0.9155
s,2000,06,10,15,22,19,9037,1,1,4,1,4,19.91,342.03,-53.54,66.09,0.8293
s,2000,06,10,15,22,19,9037,2,6,16,6,15,20.28,340.43,-55.14,66.08,0.8441
s,2000,06,10,15,22,19,9037,3,-2,-2,-2,-2,20.05,340.32,-55.24,66.36,0.8445
s,2000,06,10,15,22,19,9038,1,1,4,0,2,14.90,47.39,11.82,321.42,0.3188
s,2000,06,10,15,22,19,9038,2,1,3,1,2,15.54,45.71,10.14,326.77,0.3109
s,2000,06,10,15,22,19,9039,1,0,1,0,0,6.27,28.26,-7.32,51.75,0.1621
s,2000,06,10,15,22,19,9039,2,0,1,0,1,6.65,28.16,-7.42,50.33,0.1675
s,2000,06,10,15,22,19,9039,3,0,2,0,1,4.15,28.00,-7.59,64.42,0.1466
s,2000,06,10,15,22,19,9039,4,0,1,0,0,3.31,28.07,-7.51,69.67,0.1398
s,2000,06,10,15,22,19,9039,5,0,1,0,0,3.77,26.66,-8.93,69.95,0.1656
s,2000,06,10,15,22,19,9039,6,0,1,0,1,3.06,26.57,-9.01,74.26,0.1632
s,2000,06,10,15,22,19,9041,1,0,1,0,1,17.12,28.89,-6.69,21.30,0.3077
s,2000,06,10,15,22,19,9041,2,0,4,0,2,17.03,28.64,-6.93,22.12,0.3079
s,2000,06,10,15,22,19,9041,3,0,2,0,1,18.02,27.65,-7.92,23.57,0.3293
s,2000,06,10,15,22,19,9041,4,0,2,0,1,16.66,27.52,-8.05,25.79,0.3098
s,2000,06,10,15,22,19,9041,5,0,2,0,1,16.60,27.32,-8.25,26.43,0.3104
s,2000,06,10,15,22,19,9041,6,0,0,0,0,15.70,26.59,-8.98,29.88,0.3030
s,2000,06,10,15,22,19,9044m,1,0,1,0,0,-21.84,34.91,-0.67,178.37,0.3825
s,2000,06,10,15,22,19,9044m,2,0,1,0,0,-20.72,34.16,-1.42,176.35,0.3649
s,2000,06,10,15,22,19,9044m,3,0,1,0,0,-19.36,33.17,-2.41,173.36,0.3442
s,2000,06,10,15,22,19,9044m,4,0,1,0,1,-20.62,33.27,-2.32,174.02,0.3645
s,2000,06,10,15,22,19,9044m,5,0,1,0,1,-20.91,32.54,-3.04,172.28,0.3705
s,2000,06,10,15,22,19,9044m,6,0,1,0,0,-19.91,32.17,-3.41,170.89,0.3553
s,2000,06,10,15,22,19,9044m,7,0,1,0,1,-18.59,21.75,-13.83,145.31,0.3998
s,2000,06,11,10,34,31,9026,1,11,27,9,22,21.05,75.70,50.74,296.01,0.8062
s,2000,06,11,10,34,31,9026,2,0,4,0,3,21.87,75.38,50.41,297.10,0.8056
s,2000,06,11,10,34,31,9026,3,0,4,0,3,21.62,75.01,50.04,296.92,0.8013
s,2000,06,11,10,34,31,9026,4,0,1,0,0,19.77,74.38,49.42,294.88,0.7901
s,2000,06,11,10,34,31,9026,5,0,1,0,0,19.38,74.17,49.21,294.47,0.7869
s,2000,06,11,10,34,31,9026,6,0,3,0,3,22.84,74.46,49.49,298.57,0.8000
s,2000,06,11,10,34,31,9026,7,0,1,0,1,19.87,73.88,48.91,295.16,0.7854
s,2000,06,11,10,34,31,9026,8,1,9,1,7,20.76,73.55,48.58,296.37,0.7848
s,2000,06,11,10,34,31,9026,9,2,5,1,4,23.06,73.62,48.66,299.12,0.7930
s,2000,06,11,10,34,31,9026,10,0,5,0,4,22.85,72.77,47.80,299.19,0.7842
s,2000,06,11,10,34,31,9026,11,0,4,0,3,22.27,72.61,47.65,298.54,0.7808
s,2000,06,11,10,34,31,9026,12,0,2,0,1,22.47,72.33,47.37,298.90,0.7788
s,2000,06,11,10,34,31,9026,13,0,2,0,1,22.33,71.96,47.00,298.86,0.7747
s,2000,06,11,10,34,31,9026,14,0,1,0,1,30.04,67.97,43.01,309.89,0.7718
s,2000,06,11,10,34,31,9026,15,1,5,1,4,30.56,68.08,43.11,310.43,0.7754
s,2000,06,11,10,34,31,9026m,1,61,318,43,226,20.47,67.20,42.23,298.51,0.7189
s,2000,06,11,10,34,31,9026m,2,1,-1,1,-1,21.04,66.52,41.55,299.57,0.7141
s,2000,06,11,10,34,31,9026n,1,0,1,0,0,17.08,54.42,29.46,301.17,0.5515
s,2000,06,11,10,34,31,9026n,2,0,2,0,1,17.09,54.23,29.27,301.34,0.5492
s,2000,06,11,10,34,31,9026n,3,0,2,0,1,19.94,51.67,26.70,308.14,0.5391
s,2000,06,11,10,34,31,9030,1,0,1,0,1,11.00,74.09,49.12,283.89,0.7668
s,2000,06,11,10,34,31,9030,2,0,1,0,0,12.06,71.57,46.60,285.83,0.7408
s,2000,06,11,10,34,31,9030,3,0,1,0,1,12.80,70.61,45.64,287.06,0.7316
s,2000,06,11,10,34,31,9030,4,0,2,0,1,13.01,70.40,45.44,287.39,0.7297
s,2000,06,11,10,34,31,9030,5,1,9,0,6,11.26,68.47,43.49,285.51,0.7028
s,2000,06,11,10,34,31,9030,6,0,3,0,2,12.41,68.13,43.15,287.22,0.7016
s,2000,06,11,10,34,31,9030,7,0,1,0,0,10.48,68.19,43.22,284.49,0.6978
s,2000,06,11,10,34,31,9030,8,2,71,1,48,10.72,67.98,43.01,284.88,0.6957
s,2000,06,11,10,34,31,9030,9,12,-8,8,-8,11.15,67.43,42.45,285.64,0.6900
s,2000,06,11,10,34,31,9032,1,0,1,0,1,-17.82,59.37,34.41,239.67,0.6255
s,2000,06,11,10,34,31,9032,2,1,2,0,2,-17.80,59.10,34.12,239.52,0.6220
s,2000,06,11,10,34,31,9032,3,0,1,0,0,-17.85,58.83,33.86,239.27,0.6191
s,2000,06,11,10,34,31,9032,4,0,1,0,1,-17.47,57.85,32.88,239.17,0.6053
s,2000,06,11,10,34,31,9032,5,0,2,0,1,-18.08,57.45,32.48,237.97,0.6043
s,2000,06,11,10,34,31,9032m,1,0,2,0,1,-21.79,58.73,33.77,233.65,0.6430
s,2000,06,11,10,34,31,9032m,2,0,1,0,1,-22.24,58.85,33.88,233.13,0.6473
s,2000,06,11,10,34,31,9032m,3,0,1,0,1,-22.70,58.88,33.91,232.53,0.6507
s,2000,06,11,10,34,31,9032m,4,0,1,0,1,-22.20,58.38,33.41,232.84,0.6420
s,2000,06,11,10,34,31,9032m,5,0,2,0,1,-28.22,59.60,34.64,226.17,0.6966
